,0,1,2,3
155,0.01686853,-0.2116545,0.0025827943,0.2649984
156,0.01263544,-0.016569512,0.007882763,-0.026868768
157,0.01230405,0.17843851,0.0073453872,-0.3170542
158,0.01587282,-0.016787287,0.0010043029,-0.022063885
159,0.015537075,0.17832024,0.0005630251,-0.31442976
160,0.019103479,0.3734342,-0.0057255705,-0.6069351
161,0.026572162,0.17839274,-0.017864272,-0.31606105
162,0.030140018,0.37376454,-0.024185494,-0.6143238
163,0.037615307,0.56921595,-0.03647197,-0.914525
164,0.048999626,0.37460577,-0.054762468,-0.63352424
165,0.056491744,0.18028879,-0.067432955,-0.35857785
166,0.06009752,-0.013812975,-0.07460451,-0.08789719
167,0.05982126,-0.20779066,-0.07636245,0.1803466
168,0.055665445,-0.011663756,-0.07275552,-0.13541518
169,0.05543217,-0.20567225,-0.075463824,0.13345642
170,0.051318724,-0.3996367,-0.0727947,0.40140972
171,0.04332599,-0.20356177,-0.064766504,0.0866935
172,0.039254755,-0.007574106,-0.063032635,-0.22569966
173,0.039103273,-0.20174123,-0.06754663,0.046453305
174,0.03506845,-0.39583284,-0.06661756,0.3170832
175,0.027151793,-0.5899458,-0.060275897,0.58803576
176,0.015352876,-0.39403385,-0.048515182,0.2769911
177,0.007472199,-0.19825454,-0.04297536,-0.030590216
178,0.0035071082,-0.3927347,-0.043587163,0.2482298
179,-0.0043475856,-0.5872079,-0.03862257,0.526852
180,-0.016091745,-0.39156443,-0.028085526,0.22225343
181,-0.023923034,-0.19605254,-0.023640458,-0.07915482
182,-0.027844084,-0.0005998109,-0.025223555,-0.37920162
183,-0.02785608,-0.19535464,-0.03280759,-0.094577245
184,-0.031763174,-0.3899914,-0.03469913,0.18757705
185,-0.039563,-0.58460015,-0.03094759,0.469115
186,-0.051255003,-0.77927154,-0.021565292,0.7518851
187,-0.06684043,-0.9740896,-0.0065275887,1.0377046
188,-0.086322226,-0.7788815,0.014226502,0.7429795
189,-0.101899855,-0.9741969,0.029086092,1.0401055
190,-0.12138379,-0.7794732,0.0498882,0.75669354
191,-0.13697326,-0.97524595,0.06502207,1.0646484
192,-0.15647818,-0.78104204,0.08631504,0.7930611
193,-0.17209902,-0.97723615,0.102176264,1.1116018
194,-0.19164374,-0.78359383,0.1244083,0.85264075
195,-0.20731562,-0.5903674,0.14146112,0.601523
196,-0.21912296,-0.39747804,0.15349157,0.3565301
197,-0.22707252,-0.20483351,0.16062218,0.115910135
198,-0.2311692,-0.012333881,0.16294038,-0.12210239
199,-0.23141587,-0.20936973,0.16049834,0.21722944
200,-0.23560327,-0.40637863,0.16484292,0.55592895
201,-0.24373084,-0.60338444,0.1759615,0.89567643
202,-0.25579852,-0.41102856,0.19387503,0.66306406
203,-0.2640191,-0.21905667,0.2071363,0.43714398
204,-0.026126169,-0.035243932,0.006309308,-0.04262043
205,-0.026831048,-0.23045579,0.0054568993,0.25204644
206,-0.03144016,-0.035412177,0.010497828,-0.03891029
207,-0.032148406,-0.23068309,0.009719622,0.25706622
208,-0.036762066,-0.035701238,0.014860948,-0.032535195
209,-0.037476093,-0.23103312,0.014210244,0.2647992
210,-0.042096756,-0.42635497,0.019506227,0.5619301
211,-0.050623853,-0.62174517,0.03074483,0.8606941
212,-0.06305876,-0.4270551,0.047958713,0.57783455
213,-0.071599856,-0.62281525,0.0595154,0.8852316
214,-0.08405616,-0.42854965,0.07722004,0.6118363
215,-0.09262716,-0.23458703,0.08945676,0.34443957
216,-0.097318895,-0.43086013,0.09634555,0.6639372
217,-0.1059361,-0.627181,0.1096243,0.9853346
218,-0.11847972,-0.8235869,0.129331,1.31034
219,-0.13495146,-0.6303183,0.15553778,1.0607758
220,-0.14755782,-0.82711947,0.1767533,1.3979578
221,-0.16410021,-1.0239433,0.20471247,1.7402891
222,0.022421813,0.028576335,0.024218181,-0.049265128
223,0.02299334,-0.16688436,0.023232877,0.2509594
224,0.019655652,-0.36233023,0.028252065,0.55087894
225,0.012409048,-0.55783737,0.039269645,0.8523276
226,0.0012523003,-0.75347203,0.056316197,1.1570957
227,-0.013817141,-0.94928104,0.07945811,1.4668918
228,-0.03280276,-1.1452807,0.10879595,1.7832998
229,-0.055708375,-0.9515371,0.14446194,1.5263255
230,-0.07473912,-0.75842386,0.17498845,1.2819972
231,-0.089907594,-0.9552887,0.2006284,1.6239694
232,-0.025589755,0.017823175,0.010738184,0.031379946
233,-0.025233291,0.2127895,0.011365783,-0.2578957
234,-0.0209775,0.40774736,0.0062078685,-0.54697216
235,-0.0128225535,0.21253875,-0.004731574,-0.25233975
236,-0.008571778,0.40772793,-0.009778369,-0.54651135
237,-0.00041722014,0.6029859,-0.020708596,-0.8422591
238,0.011642498,0.40815264,-0.03755378,-0.55615973
239,0.01980555,0.2135775,-0.048676975,-0.27554104
240,0.0240771,0.019182613,-0.054187793,0.0014005188
241,0.024460753,0.21503814,-0.054159783,-0.30787498
242,0.028761515,0.4108883,-0.06031728,-0.61713463
243,0.03697928,0.21665853,-0.07265998,-0.34404236
244,0.041312452,0.022641405,-0.07954083,-0.075127795
245,0.04176528,-0.17125548,-0.08104338,0.19143763
246,0.03834017,-0.36513016,-0.07721463,0.45749447
247,0.031037567,-0.16900638,-0.068064734,0.14150678
248,0.02765744,0.027021034,-0.0652346,-0.17184907
249,0.02819786,0.22301307,-0.068671584,-0.48437718
250,0.032658122,0.41903353,-0.07835913,-0.79788846
251,0.041038793,0.22506912,-0.0943169,-0.5308486
252,0.045540176,0.031391613,-0.104933865,-0.26931164
253,0.046168007,-0.16208856,-0.1103201,-0.011481709
254,0.042926237,0.034428433,-0.11054973,-0.3368336
255,0.043614805,0.23093572,-0.11728641,-0.6622306
256,0.04823352,0.037624065,-0.13053101,-0.40865847
257,0.048986,-0.15542896,-0.1387042,-0.15980965
258,0.045877423,0.041378073,-0.14190038,-0.4928334
259,0.04670498,-0.15148728,-0.15175705,-0.24802195
260,0.043675236,-0.34415296,-0.1567175,-0.0067903935
261,0.036792178,-0.1471712,-0.1568533,-0.3445286
262,0.033848755,-0.33975458,-0.16374387,-0.105125815
263,0.027053664,-0.14271094,-0.16584639,-0.4446636
264,0.024199443,-0.3351459,-0.17473966,-0.20850745
265,0.017496526,-0.5273947,-0.17890981,0.024362
266,0.0069486313,-0.33021834,-0.17842257,-0.319001
267,0.00034426438,-0.13306354,-0.18480259,-0.6622168
268,-0.0023170062,-0.325199,-0.19804692,-0.43294418
269,-0.008820986,-0.1279053,-0.20670581,-0.78094584
270,0.0021133164,0.01854389,0.042014312,0.023254365
271,0.0024841942,0.21303892,0.0424794,-0.25588214
272,0.0067449724,0.01733702,0.03736176,0.04989107
273,0.007091713,-0.17830019,0.03835958,0.3541239
274,0.003525709,-0.37394598,0.045442056,0.65865165
275,-0.0039532105,-0.56966996,0.05861509,0.9652899
276,-0.01534661,-0.7655282,0.07792089,1.2757957
277,-0.030657174,-0.57148165,0.103436805,1.0084946
278,-0.042086806,-0.37788114,0.1236067,0.7500022
279,-0.04964443,-0.5744715,0.13860674,1.0788858
280,-0.061133858,-0.38142473,0.16018446,0.83271277
281,-0.068762355,-0.5783304,0.17683871,1.1711832
282,-0.08032896,-0.7752546,0.20026237,1.513683
283,0.03662875,0.049569625,-0.025356991,-0.04906802
284,0.037620142,0.24504583,-0.026338352,-0.34964222
285,0.04252106,0.44053227,-0.033331197,-0.65051275
286,0.051331703,0.63610226,-0.046341453,-0.9535023
287,0.06405375,0.831816,-0.0654115,-1.2603773
288,0.08069007,0.6375889,-0.09061904,-0.988877
289,0.093441844,0.44378924,-0.11039659,-0.7259758
290,0.10231763,0.6402505,-0.1249161,-1.0512644
291,0.11512264,0.44698662,-0.14594139,-0.8002574
292,0.124062374,0.6437766,-0.16194654,-1.135059
293,0.1369379,0.45110068,-0.18464772,-0.8972312
294,0.14595991,0.25889695,-0.20259234,-0.66780496
295,-0.02520944,-0.003338962,0.0033901045,0.04682296
296,-0.02527622,0.19173421,0.004326564,-0.24478844
297,-0.021441536,-0.0034492658,-0.0005692049,0.049256053
298,-0.021510521,-0.19856305,0.00041591615,0.34175932
299,-0.025481781,-0.3936909,0.007251103,0.6345734
300,-0.0333556,-0.58891326,0.01994257,0.929531
301,-0.045133866,-0.78429866,0.038533192,1.2284136
302,-0.06081984,-0.9798947,0.06310146,1.5329158
303,-0.08041773,-1.1757177,0.093759775,1.8446052
304,-0.10393208,-1.3717399,0.13065188,2.1648722
305,-0.13136688,-1.1781152,0.17394932,1.9152129
306,0.013863428,0.0010878267,0.008407012,-0.021200197
307,0.013885184,0.19608821,0.0079830075,-0.3112188
308,0.01780695,0.39109552,0.0017586317,-0.6013735
309,0.02562886,0.19594902,-0.010268838,-0.30813712
310,0.029547838,0.39121577,-0.016431581,-0.6040408
311,0.037372153,0.19632743,-0.028512396,-0.31657842
312,0.041298702,0.0016229567,-0.034843966,-0.033021927
313,0.04133116,0.19722681,-0.035504404,-0.33649167
314,0.0452757,0.39283556,-0.04223424,-0.640156
315,0.05313241,0.5885201,-0.055037357,-0.9458342
316,0.06490281,0.7843384,-0.07395404,-1.2552897
317,0.08058958,0.59023714,-0.099059835,-0.9866563
318,0.09239432,0.39657125,-0.11879296,-0.7266576
319,0.10032575,0.59311783,-0.13332611,-1.0542427
320,0.1121881,0.78973097,-0.15441097,-1.3856269
321,0.12798272,0.9864039,-0.18212351,-1.722343
322,0.00448062,0.02901052,0.043337956,-0.039427996
323,0.00506083,-0.16670524,0.042549398,0.26660737
324,0.0017267255,0.02778443,0.047881544,-0.012357344
325,0.0022824141,-0.16799034,0.047634397,0.29504004
326,-0.0010773927,0.026421288,0.0535352,0.017752597
327,-0.000548967,0.22073624,0.05389025,-0.25757042
328,0.0038657577,0.41504905,0.04873884,-0.5327804
329,0.0121667385,0.60945284,0.038083233,-0.8097163
330,0.024355795,0.80403286,0.021888908,-1.090181
331,0.040436454,0.9988596,8.528853e-05,-1.3759161
332,0.060413644,1.1939805,-0.027433034,-1.6685724
333,0.08429325,1.3894104,-0.060804483,-1.9696712
334,0.11208146,1.5851194,-0.10019791,-2.2805576
335,0.14378385,1.7810177,-0.14580905,-2.6023402
336,0.1794042,1.5872966,-0.19785587,-2.3575583
337,-0.012465084,-0.005513874,-0.037303843,0.023247557
338,-0.012575361,-0.20008154,-0.036838893,0.30393124
339,-0.016576992,-0.39465967,-0.030760268,0.58477217
340,-0.024470186,-0.19912063,-0.019064823,0.28256032
341,-0.028452598,-0.39396554,-0.013413617,0.5691698
342,-0.03633191,-0.19865805,-0.0020302206,0.27229148
343,-0.04030507,-0.39375097,0.0034156088,0.5643334
344,-0.04818009,-0.19867711,0.014702276,0.27272847
345,-0.052153632,-0.39400572,0.020156845,0.57001203
346,-0.060033746,-0.19917218,0.031557087,0.2837468
347,-0.06401719,-0.39472967,0.037232023,0.58621323
348,-0.07191178,-0.20014845,0.048956286,0.30548736
349,-0.075914755,-0.3959326,0.055066034,0.6131992
350,-0.083833404,-0.5917791,0.06733002,0.9227048
351,-0.09566899,-0.39762828,0.085784115,0.65191853
352,-0.10362155,-0.59383357,0.09882249,0.9703338
353,-0.11549822,-0.7901331,0.118229166,1.292353
354,-0.13130088,-0.5966957,0.14407623,1.038901
355,-0.1432348,-0.40375137,0.16485424,0.7946952
356,-0.15130983,-0.21122935,0.18074815,0.5580753
357,-0.15553442,-0.40836665,0.19190966,0.9018151
358,0.0029633746,-0.0398717,0.012602477,0.0022501526
359,0.0021659406,0.15506727,0.012647481,-0.28643006
360,0.0052672857,-0.04023275,0.0069188797,0.010214809
361,0.004462631,-0.23545323,0.007123176,0.30507267
362,-0.00024643398,-0.43067598,0.01322463,0.5999935
363,-0.008859954,-0.62598044,0.0252245,0.8968125
364,-0.021379562,-0.43120936,0.04316075,0.6121641
365,-0.030003749,-0.6269071,0.055404034,0.9181226
366,-0.04254189,-0.8227325,0.073766485,1.2276905
367,-0.05899654,-1.0187223,0.09832029,1.5425433
368,-0.07937098,-0.8249101,0.12917116,1.2820888
369,-0.09586919,-0.6316482,0.15481293,1.0324817
370,-0.10850215,-0.43888614,0.17546257,0.7921301
371,-0.11727987,-0.24655123,0.19130518,0.55937916
372,-0.1222109,-0.054556284,0.20249276,0.3325419
373,-0.12330203,0.13719457,0.2091436,0.10991917
374,-0.001462002,-0.012335504,0.023193754,0.002349191
375,-0.0017087121,-0.20778228,0.02324074,0.30225885
376,-0.0058643576,-0.012999137,0.029285915,0.016995206
377,-0.0061243405,-0.20852858,0.02962582,0.31877244
378,-0.010294911,-0.40405968,0.03600127,0.6206491
379,-0.018376105,-0.5996654,0.04841425,0.9244497
380,-0.030369414,-0.7954067,0.06690324,1.2319458
381,-0.04627755,-0.6012059,0.09154216,0.9609512
382,-0.058301665,-0.4074256,0.11076118,0.6983736
383,-0.06645018,-0.21399951,0.12472866,0.44250962
384,-0.07073017,-0.4106453,0.13357885,0.771762
385,-0.078943074,-0.60732764,0.14901409,1.1033128
386,-0.09108963,-0.80406153,0.17108035,1.4387915
387,-0.10717086,-1.0008283,0.19985618,1.7796855
388,-0.04030363,0.037450176,-0.01738641,-0.01689392
389,-0.039554626,0.2328171,-0.017724289,-0.31501135
390,-0.034898285,0.03795205,-0.024024516,-0.027970364
391,-0.034139242,-0.15681729,-0.024583923,0.2570368
392,-0.03727559,-0.3515798,-0.019443186,0.54186535
393,-0.044307183,-0.54642314,-0.008605881,0.8283592
394,-0.055235647,-0.74142635,0.007961303,1.1183231
395,-0.07006417,-0.5464098,0.030327765,0.82814807
396,-0.08099237,-0.35171533,0.04689073,0.5451557
397,-0.08802668,-0.15728253,0.05779384,0.2676079
398,-0.09117233,-0.35317963,0.063146,0.5779449
399,-0.09823592,-0.5491271,0.0747049,0.8898329
400,-0.10921846,-0.74517894,0.09250156,1.2050332
401,-0.12412204,-0.94136655,0.11660222,1.5252132
402,-0.14294937,-1.1376872,0.14710648,1.851898
403,-0.16570312,-0.944458,0.18414444,1.6082782
404,-0.0002047255,0.041717652,-0.042419974,-0.026921997
405,0.00062962755,-0.1527711,-0.042958412,0.25208095
406,-0.0024257945,-0.34725413,-0.037916794,0.5309105
407,-0.009370877,-0.15161993,-0.027298583,0.22652522
408,-0.012403276,-0.3463413,-0.022768078,0.5104737
409,-0.019330103,-0.54113525,-0.012558605,0.79589564
410,-0.030152807,-0.7360826,0.0033593085,1.0846015
411,-0.04487446,-0.9312487,0.025051339,1.3783367
412,-0.063499436,-1.1266744,0.05261807,1.6787475
413,-0.08603292,-1.3223654,0.086193025,1.9873403
414,-0.11248023,-1.5182794,0.12593983,2.3054297
415,-0.14284582,-1.7143109,0.17204842,2.6340766
416,0.045235515,-0.005418244,0.023094434,-0.04721783
417,0.04512715,0.18936507,0.022150079,-0.33252573
418,0.04891445,0.38416487,0.015499563,-0.6181421
419,0.056597747,0.57906693,0.0031367207,-0.9059034
420,0.068179086,0.77414626,-0.014981347,-1.1975988
421,0.08366201,0.57922137,-0.03893332,-0.9096486
422,0.095246434,0.38464734,-0.057126295,-0.6294523
423,0.10293938,0.580518,-0.06971534,-0.939565
424,0.11454974,0.77650696,-0.08850664,-1.253314
425,0.13007988,0.58262306,-0.11357292,-0.98961353
426,0.14173235,0.38918945,-0.13336518,-0.7346511
427,0.14951614,0.585877,-0.1480582,-1.0661558
428,0.16123368,0.7826146,-0.16938134,-1.4014037
429,0.17688596,0.97938734,-0.1974094,-1.7418993
430,-0.03719345,-0.043729022,0.026498126,0.043222677
431,-0.038068034,-0.23922072,0.027362578,0.34414682
432,-0.042852446,-0.044498503,0.034245513,0.060216423
433,-0.04374242,0.15011613,0.035449844,-0.22146815
434,-0.040740095,0.34471393,0.031020481,-0.50276136
435,-0.033845816,0.5393852,0.020965254,-0.7855093
436,-0.02305811,0.3439816,0.0052550677,-0.4863049
437,-0.01617848,0.14878587,-0.0044710306,-0.19197041
438,-0.013202762,-0.04627183,-0.008310438,0.09929875
439,-0.014128199,-0.2412737,-0.0063244635,0.3893482
440,-0.018953674,-0.4363053,0.0014625008,0.6800304
441,-0.027679779,-0.63144755,0.015063109,0.97317344
442,-0.04030873,-0.82676834,0.03452658,1.2705498
443,-0.056844097,-1.0223136,0.059937574,1.5738417
444,-0.07729037,-1.218097,0.09141441,1.8846004
445,-0.10165231,-1.4140868,0.12910642,2.2041962
446,-0.12993404,-1.2204206,0.17319034,1.9539664
447,-0.013054321,-0.02604191,0.020870412,0.018213233
448,-0.013575159,-0.22145686,0.021234676,0.31740728
449,-0.018004296,-0.026643686,0.027582822,0.03149592
450,-0.01853717,0.16807207,0.02821274,-0.25235832
451,-0.015175728,0.36278003,0.023165574,-0.53601056
452,-0.007920127,0.5575687,0.012445362,-0.82130516
453,0.0032312477,0.7525182,-0.003980741,-1.1100478
454,0.018281613,0.9476922,-0.026181698,-1.4039769
455,0.037235457,1.1431293,-0.054261237,-1.7047287
456,0.060098045,1.338832,-0.08835581,-2.0137956
457,0.086874686,1.5347538,-0.12863173,-2.3324747
458,0.11756976,1.7307833,-0.17528121,-2.6618032
459,-0.04987827,0.008293054,0.016416432,0.019820139
460,-0.04971241,0.20317577,0.016812835,-0.26763833
461,-0.045648895,0.3980538,0.011460068,-0.55497134
462,-0.03768782,0.20277283,0.00036064154,-0.25869992
463,-0.03363236,0.3978896,-0.004813357,-0.55126905
464,-0.025674568,0.59307885,-0.015838739,-0.84546465
465,-0.013812992,0.7884133,-0.03274803,-1.143086
466,0.0019552736,0.5937342,-0.055609748,-0.86085004
467,0.013829957,0.7895676,-0.07282675,-1.1704869
468,0.029621309,0.5954643,-0.09623649,-0.9014959
469,0.041530594,0.40176868,-0.1142664,-0.64054674
470,0.049565967,0.20840955,-0.12707734,-0.3859207
471,0.05373416,0.015299054,-0.13479576,-0.13585095
472,0.05404014,0.2120684,-0.13751277,-0.4678376
473,0.058281507,0.40883788,-0.14686953,-0.80050707
474,0.06645826,0.6056361,-0.16287966,-1.1355509
475,0.07857099,0.8024702,-0.18559068,-1.4745693
476,-0.03574222,-0.017594866,0.030733516,-0.042866584
477,-0.036094114,-0.21314374,0.029876186,0.25935245
478,-0.04035699,-0.4086792,0.035063233,0.561307
479,-0.048530575,-0.2140664,0.046289373,0.27987373
480,-0.052811902,-0.40981704,0.05188685,0.5867894
481,-0.06100824,-0.21545874,0.06362264,0.31089216
482,-0.065317415,-0.4114267,0.06984048,0.62294185
483,-0.073545955,-0.6074507,0.082299314,0.9367775
484,-0.08569497,-0.8035803,0.101034865,1.2541448
485,-0.10176657,-0.6098869,0.12611777,0.99474007
486,-0.11396431,-0.41665682,0.14601256,0.7441774
487,-0.12229744,-0.6134597,0.16089611,1.0790159
488,-0.13456663,-0.8102979,0.18247643,1.4175593
489,-0.01046503,-0.033629123,-0.022015622,0.028033
490,-0.011137612,-0.22842854,-0.021454962,0.31368926
491,-0.015706183,-0.4232384,-0.015181176,0.5995295
492,-0.02417095,-0.6181447,-0.0031905859,0.88739216
493,-0.036533844,-0.8132232,0.014557257,1.1790704
494,-0.05279831,-0.6182933,0.038138665,0.89098614
495,-0.06516417,-0.8139113,0.05595839,1.1954099
496,-0.0814424,-1.0097114,0.07986659,1.5050935
